-11	DRAWING	TITLE	FIND	STRIKE
X	1006184	WIRING DIAGRAM	REF	
AR	1006322-004	SLEEVING	10	
AR	1006322-001	SLEEVING	9	
AR	1012507-001	TAPE, LACING	8	
AR	1010789-016	WIRE, ELEC, AWG 26 YEL	7	
AR	1010789-017	WIRE, ELEC, AWG 26, 2 COND TWISTED	6	X
149	1010738-5	CONTACT, ELEC PIN	5	
136	1010738-6	CONTACT, ELEC SOCKET	4	
1	1010817-1	CONNECTOR, PLUG ELEC	3	
1	1010818-1	CONNECTOR, RECEPTACLE ELEC	2	
1	1003217	G&N FAILURE DETECT MODULE	1	
