-011	FIND	DRAWING	TITLE
26	10	MS15795-805	WASHER, FLAT
26	9	NAS1352-06-8	SCREW, CAP SOCKET HEAD
1	8	1007266-011	FAILURE INDICATOR
1	7	1007437-011	AMPLIFIER 1% 800 CPS
1	6	1007546-011	ACC 800 CPS FILTER & MULTIVIBRATOR
1	5	1007438-011	AMPLIFIER 5% 800 CPS
2	3	1007549-011	POWER SUPPLY 25.6KC, ENCODER
1	2	1007412-011	PULSE TORQUING POWER SUPPLY
1	1	1021212-011	FRAME ASSEMBLY
			
			PROOFED
