FIND	0	DRAWING	TITLE
7	1	1011931	RETAINER & FILTER, ASSY OF
6	2	1011282	SCREW, CAPTIVE HEX SOCKET HEAD
5	1	1011927	RING, LOCKING
4	1	1011922	LENS, POSITIVE (SXT 1/2X)
3	1	1011929	SPACER, LENS
2	1	1011921	LENS, ASSY OF (SXT 1/2X)
1	1	1011926	HOUSING, LONG EYE RELIEF EYEPIECE (SXT)
			
			PROOFED
