-11	DRAWING	TITLE	FIND	STRIKE
2	1010957-008	INSERT, SCREW THD, LOCKING	6	
6	MS21208-F4-10	INSERT, SCREW THD	5	
113	1010957-010	INSERT, SCREW THD, LOCKING	4	
42	1010957-013	INSERT, SCREW THD, LOCKING	3	
50	1010957-016	INSERT, SCREW THD, LOCKING	2	
1	2008432-001	HEADER	1	
				
X	X	PROOFED	REF	X
