FIND	0	DRAWING	TITLE
10	2	1011282	SCREW, CAPTIVE HEX SOCKET HEAD
9	1	1011965	SCT EYEGUARD ASSEMBLY
8	1	1011962	RING, LOCKING
7	1	1011963	RING, LOCKING
6	1	1011967	LENS, ASSY OF (TELESCOPE OBJECTIVE)
5	1	1011661	SPACER, LENS
4	1	1011708	LENS, ASSY OF (TELESCOPE OBJECTIVE)
3	1	1011660	SPACER, LENS
2	1	1011707	LENS, ASSY OF (TELESCOPE OBJECTIVE)
1	1	1011961	HOUSING, EYEPIECE SCT
			
			PROOFED
