-11	DRAWING	TITLE	FIND	STRIKE
AR	1006826-7	INSULATION TAPE, ELECTRICAL	8	X
AR	1006776-22	INSULATION SLEEVING	7	
AR	MIL-P-18177 TYPE GEB	EPOXY GLASS, SEE NOTE 7	6	
8	1006805-1	INSULATOR BUSHING	5	
4	1006755-79	CAPACITOR	4	
142	1006775	INSULATOR, WRAPOST MALE MIN	3	
142	1006782-1	CONTACT, WRAPOST MALE MINIATURE	2	
1	1004201	HEADER HOUSING	1	
