0	FIND	DRAWING	TITLE
2	5	MS16555-602	PIN, STRAIGHT, HEADLESS (DOWEL)
6	4	MS51023-1	SETSCREW, HEX SOC. HEAD (TYPE C CUP POINT)
2	3	1012557	FLEXURAL PIVOT
2	2	6011855	LEVER ASSEMBLY
1	1	6011854	RETAINER AND FILTER ASSEMBLY
			
			PROOFED
