-11	DRAWING	TITLE	FIND	STRIKE
8	1010957-010	INSERT, SCREW THREAD, LOCKING	3	
23	1010957-008	INSERT, SCREW THREAD, LOCKING	2	
1	2008435-001	HEADER	1	
				
X	X	PROOFED	REF	X
