-11	DRAWING	TITLE	FIND	STRIKE
AR	1006945	WIRE, ELEC NO. 24 AWG	3	
1	1004273	PIN IDENT BOARD, COMPUTER END	2	X
1	1003181	SUB-ASSEMBLY, CONN, COMPUTER END	1	
