-11	DRAWING	TITLE	FIND
21	MS15795-805	WASHER, FLAT	11
21	NAS1352-06-8	SCREW, CAP, SOCKET HEAD	10
AR	1006879	SILICONE COMPOUND	9
4	1007482-011	MOTOR DRIVE AMP	8
1	1007488-011	RESISTOR AND CAPACITOR	7
1	1007485-011	RELAY	6
1	1007486-011	SERVO MOTOR DRIVE PREAMP	5
1	1007480-011	TWO-SPEED SWITCH	4
1	1007484-011	BUFFER CIRCUIT	3
1	1007401-011	ISOLATION TRANSFORMER	2
1	1007449-011	FRAME ASSY	1
			
		PROOFED	
