0	DRAWING	TITLE	FIND
2	1010628-20	SCREW	4
1	2008216	COVER MAGNETIC SHIELDING	3
1	2007031	HV PWR SUP ASSY PHOTOMETER	2
1	2007032	HV PWR SUP ASSY TRACKER	1
			
		PROOFED	
