-11	DRAWING	TITLE	FIND
3.0	1010807-5	WIRE, 24 AWG, WHITE	1
3.0	1010807-19	WIRE, 24 AWG, RED	2
3.0	1010807-20	WIRE, 24 AWG, BLUE	3
3.0	1010807-21	WIRE, 24 AWG, YELLOW	4
			
		PROOFED	
