-11	DRAWING	TITLE	FIND
6	1006702-3	INSERT, THREADED, SELF-LOCKING	6
17	1006702-2	INSERT, THREADED, SELF-LOCKING	5
70	1006702-5	INSERT, THREADED, SELF-LOCKING	4
2	MC632-06L	INSERT, SCREW THREAD	3
22	NAS1394CA-3L	INSERT, THREADED, SELF-LOCKING	2
1	1003714-1	TRAY B	1
			
		PROOFED	
