-11	DRAWING	TITLE	FIND	STRIKE
AR	1006757-13	WIRE, ELECTRICAL	7	
2	MS16633-4015	“E” RING	6	
2	1004546-3	WASHER, FLAT	5	
2	1004546-1	WASHER, FLAT	4	
2	1004579-1	SCREW, JACKING	3	
1	1004322	GASKET	2	
1	1003231	CONNECTOR, FRAME ASSEMBLY	1	
				
X	X	PROOFED	REF	X
