-11	DRAWING	TITLE	FIND
12	1000054-1	PIN, STRAIGHT, HEADLESS	6
2	2018718	FLANGE, MIDDLE GIMBAL, MIDDLE AXIS	5
1	2018716	FLANGE, I.A., RSVR MIDDLE GIMBAL	4
1	2018717	FLANGE, I.A. TORQUER, MIDDLE GIMBAL	3
1	2018712	FLANGE, MIDDLE GIMBAL	2
1	2018725	HEMISPHERE, MIDDLE GIMBAL	1
			
		PROOFED	
