-21	-11	FIND	DRAWING	TITLE
1		10	1017556-011	FRAME – MACHINING ASSY
4	4	9	NAS1351C-3-6	SOCKET HD CAP SCREW
1	1	8	1010400-5	CLAMP, LOOP, HINGED
1	1	7	1010400-3	CLAMP, LOOP, HINGED
10	10	6	AN365D-440	FLEXLOC NUT
10	10	5	1016889	STUD SPECIAL
	40	4	NAS1352CO4LL6	SOCKET HD CAP SCR
	1	3	1016888	REAR PLATE
	6	2	1016887	HORIZONTAL PLATE
	1	1	1016886	SIDE PLATE
				
				PROOFED
