0	DRAWING	TITLE	FIND
1	1007062	CDU RESOLVER LOADS	7
3	1007060	MOTOR DRIVE AMP & SELECTOR CIRCUIT	6
1	1007048	AMPLIFIER 5% - 800 CPS	5
1	1007046	AAC FILTER & MULTIVIBRATOR 800 CPS	4
1	1007047	AMPLIFIER 1% - 800 CPS	3
1	1007064	CDU ZEROING TRANS, RELAYS	2
1	1007166	FRAME ASSEMBLY	1
			
		PROOFED	
