0	TITLE	DRAWING	FIND
16	CONTACT, ELEC – PIN	1010378-3	4
13	CONTACT, ELEC – PIN	-1	3
1	CONNECTOR, PLUG ELEC	1010472-1	2
1	CONNECTOR, PLUG ELEC	1010496-1	1
			
	PROOFED		
