FIND	-11	DRAWING	TITLE
8	2	2011490	SCREW, CAPTIVE, HEX SOCKET HEAD
7	1	2011272	PLATE, COVER PRISM HOUSING
6	1	2011270	PRISM, LARGE SCT EYEPIECE
5	8	NAS1352C02LL3	SCREW, CAP, SOCKET HEAD SELF-LOCKING
4	1	2011271	PLATE, COVER PRISM HOUSING
3	2	2011883	SPRING, ELLIPTICAL SCT PRISM
2	1	2011269	PRISM, SMALL SCT EYEPIECE
1	1	2011257	HOUSING SCT PRISM
