0	DRAWING	TITLE	FIND
4	1015121	MOTOR DRIVE AMP	8
1	1015155	RESISTOR AND CAPACITOR	7
1	1015137	RELAY	6
1	1015149	SERVO MOTOR DRIVE PREAMP	5
1	1015104	TWO-SPEED SWITCH	4
1	1015136	BUFFER CIRCUIT	3
1	1015138	ISOLATION TRANSFORMER	2
1	1007149	FRAME ASSY	1
			
		PROOFED	
