-11	DRAWING	TITLE	FIND
1	1004657	PLATE, IDENTIFICATION	12
4	1010630-38	SCREW, FLAT	11
1	1003457	CONNECTOR COVER PLATE ASSY	10
4	AN104608	SCREW, HEX HD	9
4	AN104606	SCREW, HEX HD	8
4	1004272	BRACKET, UPPER BRACE	7
14	1010630-58	SCREW, FLAT HD, HEX SOC	6
1	1003180	PLATE, TOE	5
1	1003189	CONNECTOR, COMPUTER END, ASSY	4
1	1003197	G AND N HARNESS TRAY ASSY	3
1	1003187	LOGIC TRAY A ASSY	2
1	1003184	MEMORY TRAY B ASSY	1
