FIND	0	DRAWING	TITLE
10	2	1011282	SCREW, CAPTIVE HEX SOCKET HEAD
9	1	1011790	POLAROID FILTER AND SPRING, ASSY OF
8	1	1011789	SXT EYEGUARD ASSEMBLY
7	4	NAS1352CO2LL4	SCREW, CAP, SOCKET HEAD – SELF LOCKING
6	1	1011874	RETAINER, ADJUSTMENT NUT
5	1	1011881	RING, ADJUSTING
4	2	NAS1352CO1LL2	SCREW, CAP, SOCKET HEAD – SELF LOCKING
3	1	1011882	KEY
2	1	1011880	PLATE, MOUNTING
1	1	1011793	HOUSING AND LENS, ASSY OF
			
			PROOFED
