-11	DRAWING	TITLE	FIND	STRIKE
1	MS24693-PC7	SCREW, MACHINE FLAT HD	12	
AR	1006826-3	INSULATION TAPE, ELECTRICAL	11	
AR	1006879	SILICONE COMPOUND	10	
2	MS24693-PC8	SCREW, MACHINE FLAT HD	9	
2	1004546-3	WASHER, FLAT	8	
2	1004250	SCREW	7	
1	1004262	PLATE, BACKING	6	
2	NAS1402-2	SCREW, MACHINE PAN HD	5	
1	1004261	SCREW, JACK	4	
1	1004254	RETAINER, JACKSCREW	3	
1	1003176	TRAY B WIRED ASSEMBLY, LEFT HAND	2	
1	1003177	TRAY B WIRED ASSEMBLY, RIGHT HAND	1	
				
X	X	PROOFED	REF	X
