FIND	0	DRAWING	TITLE
9	3	2012458	BUSHING, MIRROR
8	3	2011213	WASHER, WAVE
7	4	MS24693-C3	SCREW, 100 DEGREE FLAT HEAD
6	3	NAS1352C04LL6	SCREW, CAP, HEX SOC HD, SELF-LOCKING
5	2	1011612	BEARING, BALL, ANNULAR
4	1	2012457	COUNTERWEIGHT, L.H.
3	1	2012456	COUNTERWEIGHT, R.H.
2	1	2011259	MIRROR, INDEX, SXT HD
1	1	2011258	SHAFT, INDEX MIRROR, SXT HD.
			
			PROOFED
