FIND	0	DRAWING	TITLE
7	1	1011974	RUBBER, GUARD
6	2	1011282	SCREW, CAPTIVE HEX SOCKET HEAD
5	1	1011916	RING, LOCKING
4	1	1011824	LENS, POSITIVE (TELESCOPE 1/2X)
3	1	1011917	SPACER, LENS
2	1	1011730	LENS, ASSY OF (TELESCOPE 1/2X)
1	1	1011915	HOUSING, LONG EYE RELIEF EYEPIECE, SCT
			
			PROOFED
