-11	DRAWING	TITLE	FIND	STRIKE
14	2004706-002	INSERT, KNURLED	7	
8	MS21208F1-15	INSERT, THREADED	6	
4	MS21209F4-15	INSERT, THREADED, SELF-LOCKING	5	
28	MS21209C0415	INSERT, THREADED, SELF-LOCKING	4	
18	MS21209F1-15	INSERT, THREADED, SELF-LOCKING	3	
109	MS21209C0815	INSERT, THREADED, SELF-LOCKING	2	
1	2004166-001	TRAY A MACHINED	1	
				
X	X	PROOFED	REF	X
