-11	DRAWING	TITLE	FIND
4	MS15795-307	WASHER, FLAT	7
4	1010630-41	SCREW, FLAT HD. 100 DEGREES	6
4	MS21046-C08	NUT SELF LOCKING	5
2	1010400-3	CLAMP, LOOP HINGED	4
4	MS20426AD3-5	RIVET, ALUM, CSK HD	3
2	NAS686C08M	NUT, FLOATING ANCHOR	2
1	1003730-1	SUPPORT, FRONT PANEL	1
			
		PROOFED	
