-011	FIND	DRAWING	TITLE
30	9	MS15795-805	WASHER, FLAT
30	8	NAS1352-06-8	SCREW, CAP SOCKET HEAD
3	7	1007540-011	GIMBAL SERVO AMPL
3	6	1007541-011	GIMBAL COARSE ALIGN AMPL
1	5	1007542-011	POWER SUPPLY – 28VDC
1	4	1007543-011	AAC FILTER & MVB (3200 CPS)
1	3	1007402-011	AMPL 1% 3200 CPS
1	2	1007545-011	TEMP CONT PWR SUP 3200 CPS 2OV
1	1	1021211-011	FRAME ASSEMBLY
			
			PROOFED
