FIND	-11	DRAWING	TITLE
6	1	2021403-005	GUSSET
5	2	1016097-008	NUT, STAKE, FLOATING, SELF-LOCKING
4	1	2021403-004	GUSSET
3	1	2021403-003	GUSSET
2	1	2021403-002	GUSSET
1	1	2021403-001	BRACKET
			
			PROOFED
