0	TITLE	DRAWING	FIND
1	PLATE, MTG, 28 V REG	1000238	9
1	MOUNT, CONNECTOR	1000236	8
1	PLATE, CAPACITOR MOUNTING	1000237	7
1	FLANGE, BLOWER, OUTER GIMBAL	1000058	6
8	PIN STRAIGHT HEADLESS	1000054-1	5
2	FLANGE, OUTER GIMBAL SHAFT, STUB	1000045	4
2	FLANGE, OUTER GIMBAL HOUSING BRG.	1000046	3
1	FLANGE OUTER GIMBAL	1000048	2
1	HEMISPHERE, MOVABLE, OUTER GIMBAL	1000043	1
			
	PROOFED		
