-11	DRAWING	TITLE	FIND	STRIKE
AR	1006275-1	WIRE ELECTRICAL	8	
256	1006320-001	CORE	7	
			6	
217	2004069-002	TERMINAL TURRET	5	
216	2004069-001	TERMINAL TURRET	4	
			3	
			2	
1	2004067	CORE HOLDER	1	
				
X	X	PROOFED	REF	X
