0	DRAWING	TITLE	FIND
AR	1010686	CATALYST	4
AR	1010657	EPOXY RESIN (CLEAR)	3
1	1001517	RING, WEARING	2
1	1001518	RING, SPLIT, FRICTION	1
			
		PROOFED	
