FIND	0	DRAWING	TITLE
6	AR	1011541	ADHESIVE, EPOXY
5	1	6011004	RING, LOCKING
4	1	6011407	LENS, POSITIVE (TELESCOPE RELAY)
3	1	6011005	SPACER, LENS
2	1	6011422	LENS, ASSY OF (TELESCOPE RELAY)
1	1	6011088	HOUSING, LENS, RELAY
			
			PROOFED
