0	TITLE	DRAWING	FIND
11	SCREW, CAPTIVE, ASSY	1000141-2	3
2	INSERT, THREADED, SELF-LOCKING	1000136-2	2
1	MOUNT CONNECTOR 1-X OUTER AXIS	1000098	1
			
	PROOFED		
