0	DRAWING	TITLE	FIND
6	1006783-93	SCREW, BUTTON HEAD	5
1	2007021	TUNING FORK ASSY (PHOTOMETER)	4
2	2007022	TUNING FORK ASSY (TRACKER)	3
1	2008218	COVER	2
1	2007026	CASE	1
			
		PROOFED	
