-11	DRAWING	TITLE	FIND	STRIKE
1	2008331-001	HEADER	5	
11	1010957-013	INSERT, SCREW THREAD, LOCKING	4	
24	1010957-010	INSERT, SCREW THREAD, LOCKING	3	
18	1010957-009	INSERT, SCREW THREAD, LOCKING	2	
8	1010957-008	INSERT, SCREW THREAD, LOCKING	1	
				
X	X	PROOFED	REF	X
