-011	FIND	DRAWING	TITLE
2	4	NAS1352CO4LL6	SCREW, COC HD CAP (SEE DRAWING NOTE 4)
1	3	1015682	MOUNTING CLAMP (INSEPARABLE ASSY)
2	2	1015510	PIN – TAPER #1/0
1	1	1015501-011	HOUSING MACHINING ASSEMBLY
			
			PROOFED
