-11	DRAWING	TITLE	FIND	STRIKE
2	2004962	INSULATION, SLEEVING	3	
2	2004966	WIRE, PLUG CONTACT	2	
1	2004963	PLUG	1	
				
X	X	PROOFED	REF	X
