-11	DRAWING	TITLE	FIND	STRIKE
48	1006782-15	CONTACT, WRAPOST, MALE	6	
48	1006782-1	CONTACT, WRAPOST, MALE	5	
96	1006775	INSULATOR, WRAPOST, MALE	4	
1	2004039	TERMINAL, THREADED	3	
2	MS16555-618	PIN, STRIGHT HEADLESS	2	
1	2004075	CONNECTOR, PLATE	1	
				
X	X	PROOFED	REF	X
