0	TITLE	DRAWING	FIND
5	DIODE	1010497	5
3	CAPACITOR	1006755-19	4
2	RESISTOR	1010694-97	3
2	RESISTOR	1010695-126	2
1	BOARD, PRINTED CIRCUIT	1001624	1
			
	PROOFED		
