-011	FIND	DRAWING	TITLE
4	12	1000104-2	SCREW
1	11	1021381	GASKET
1	10	1021380	COVER
2	9	1021370-001	SHIM
AR	8	1016191	ADHESIVE
	7		
1	6	MS16624-1050	RING, RETAINING – EXT
2	5	1001488-2	SCREW – HEX SOC HD
1	4	1021367	GASKET – SXT COVER
1	3	1021365	LEVER, ACTUATING – SXT COVER
1	2	1021364	CAM, CONTROL – SXT COVER
1	1	1021363	DUST COVER SXT (INSEP ASSY)
			
			PROOFED
