FIND	0	DRAWING	TITLE
7	1	1011694	RETAINER, RING, LOCKING
6	1	1011783	LENS, ASSY OF
5	1	1011642	SPACER, LENS
4	1	1011860	LENS, POSITIVE
3	1	1011641	SPACER, LENS
2	1	1011782	LENS, ASSY OF
1	1	1011876	HOUSING, SEXTANT EYEPIECE
			
			PROOFED
