0	DRAWING	TITLE	FIND
10	1000115-2	INSERT, THD SELF LOCKING	10
6	1010670-5	NUT, STAKE	9
8	MS20426-AD3-5	RIVET, CSK HD	8
4	NAS1033-C3	NUT, ANCHOR	7
4	1007562-006	BLOCK	6
4	-005	RIB	5
1	-004	TOP PLATE RIGHT	4
1	-003	TOP PLATE LEFT	3
2	-002	SIDE PLATE	2
1	-001	FONT PLATE	1
			
		PROOFED	
