-011	-000	FIND	DRAWING	TITLE
1	1	12	2011958	PIN, STRAIGHT HEADLESS
		11		
2	2	10	MS122159	INSERT – CRES HELICAL COIL
24	24	9	1011765	STUD, LOCKED IN
8	8	8	NAS1394-08	INSERT – THREADED METAL
48	48	7	1000115-2	INSERT – THREADED SELF LOCKING
		6		
		5		
		4		
		3		
1		2	2012620	OPTICAL BASE
	1	1	2011618	OPTICAL BASE
				
				PROOFED
