-11	DRAWING	TITLE	FIND
1	1010620-3	PIN GUIDE	9
1	NAS1394CA-0BL	INSERT, THREADED	8
41	1006702-5	INSERT, THREADED, SELF-LOCKING	7
156	1004248	PIN, KEYING	6
180	1010383-1	INSULATOR, WRAPOST, MALE	5
180	1006996-6	CONTACT, BLADE, EDGE CONN	4
2812	1006774	INSULATOR, WRAPOST, FEMALE, MIN	3
2812	1006781-2	CONTACT, WRAPOST, FEMALE, MIN	2
1	1003126-1	TRAY A, MATCHED MACHINED	1
