0	TITLE	DRAWING	FIND
1	O-RING	1000254	7
1	RING, RETAINING, INTERNAL	MS16625-4025	6
1	BALL	MS134354	5
1	SPRING	MS24585-C38	4
1	GUIDE, SPRING	1000231	3
1	PLUG	1000232	2
1	BODY	1000233	1
			
	PROOFED		
