-11	FIND	DRAWING	TITLE
5	5	MS16556-603	PIN, DOWEL
3	4	MS35233-5	SCREW, PAN HD
1	3	2014553	SIDE PLATE NO. 1
1	2	2014554	SIDE PLATE NO. 2
1	1	2014552	HOUSING, FRAME
			
			PROOFED
