FIND	0	DRAWING	TITLE
8	2	1011282	SCREW, CAPTIVE HEX SOCKET HEAD
7	1	1011272	PLATE, COVER PRISM HOUSING
6	1	1011270	PRISM, LARGE SCT EYEPIECE
5	8	NAS1352CO2LL3	SCREW, CAP, SOCKET HEAD SELF-LOCKING
4	1	1011271	PLATE, COVER PRISM HOUSING
3	2	1011883	SPRING, ELLIPTICAL SCT PRISM
2	1	1011269	PRISM, SMALL SCT EYEPIECE
1	1	1011257	HOUSING SCT PRISM
			
			PROOFED
