0	DRAWING	TITLE	FIND
X	1010055	SCHEMATIC	REF
			
AR	1006757-1	WIRE ELEC .010 X .020	15
AR	1006776-21	INSULATION SLEEVING	14
1	1010363-443	RESISTOR	13
1	-425	RESISTOR	12
1	-425	RESISTOR	11
1	-435	RESISTOR	10
1	1010316-79	CAPACITOR	9
1	-89	CAPACITOR	8
1	-89	CAPACITOR	7
1	-92	CAPACITOR	6
1	-81	CAPACITOR	5
1	-79	CAPACITOR	4
2	1008115	WAFER BOARD	3
2	1008114	WAFER BOARD	2
1	1008113	WAFER BOARD	1
			
		PROOFED	
