-11	DRAWING	TITLE	FIND	STRIKE
2	1004785-003	RIB, EXTENDED	7	
17	NAS662C2-4	SCREW, FLAT HD	6	
1	1004785-002	RIB, EXTENDED	5	
1	MS21209-CU815	INSERT, HELICAL	4	
1	1004785-001	HOUSING, FRONT PANEL	3	
7	MS21209-C0620	INSERT, HELICAL	2	
19	MS21209-C0415	INSERT, HELICAL	1	
				
X	X	PROOFED	REF	X
