0	TITLE	DRAWING	FIND
1	MOUNT, CONN, OUTER GIMBAL	1000236	9
1	PLATE, CAP. MTG, OUTER GMBL	1000237	8
1	PLATE, SPEED CONTROLLER MTG	1000246	7
1	FLANGE, BLOWER, OUTER GIMBAL	1000058	6
8	PIN STRAIGHT HEADLESS	1000054-1	5
2	FLANGE, OUTER GIMBAL, SHAFT, STUB	1000045	4
2	FLANGE, OUTER GIMBAL, HOUSING BEARING	1000046	3
1	FLG OUTER GIMBAL	1000048	2
1	HEMISPHERE, FIXED, OUTER GIMBAL	1000230	1
			
	PROOFED		
