-011	-000	FIND	DRAWING	TITLE
1		10	6011424-011	LENS, ASSY OF (TELESCOPE EYEPIECE)
1		9	6011425-011	LENS, ASSY OF (TELESCOPE EYEPIECE)
1		8	6011426-011	LENS, ASSY OF (TELESCOPE EYEPIECE)
	1	7	6011424-000	LENS, ASSY OF (TELESCOPE EYEPIECE)
	1	6	6011425-000	LENS, ASSY OF (TELESCOPE EYEPIECE)
	1	5	6011426-000	LENS, ASSY OF (TELESCOPE EYEPIECE)
1	1	4	6011053	RING, RETAINING
1	1	3	6011038	SPACER, LENS
1	1	2	6011039	SPACER, LENS
1	1	1	6011037	HOUSING, LENS
				
				PROOFED
