-11	DRAWING	TITLE	FIND	STRIKE
48	1006782-3	CONTACT, WRAPOST, MALE	4	
48	1006782-1	CONTACT, WRAPOST, MALE	3	
96	1006775	INSULATOR, WRAPOST, MALE	2	
1	2004075	CONNECTOR, PLATE	1	
				
X	X	PROOFED	REF	X
