-11	DRAWING	TITLE	FIND	STRIKE
X	2005951	INTERCONNECTING DIAGRAM	REF	
X	2005906	WIREWRAP CARD DECK	REF	
				
				
				
1	2004039	TERMINAL, THREADED	8	
2	2004961	PIN HARNESS	7	X
AR	1010807-22	WIRE, ELEC	6	
14	1006781-2	CONTACT, WRAPOST – FEMALE, MINIATURE	5	X
AR	1006732-1	WIRE, ELEC	4	
756	1006781-4	CONTACT, WRAPOST – FEMALE, MINIATURE	3	
756	1006774	INSULATOR, WRAPOST – FEMALE, MINIATURE	2	
1	2004974-011	PLATE, IDM	1	
