FIND	0	DRAWING	TITLE
6	AR	1011541	ADHESIVE, EPOXY
5	1	2012355	RING, LOCKING, STAR TRACKER
4	1	2012358	LENS, NEGATIVE (STAR TRACKER)
3	1	2012354	SPACER, LENS (STAR TRACKER)
2	1	2012357	LENS, POSITIVE (STAR TRACKER)
1	1	2012353	HOUSING, LENS, STAR TRACKER
			
			PROOFED
