-11	DRAWING	TITLE	FIND	STRIKE
1	1003456	WIRING HARNESS C AGC PSA	5	
6	1010477-25	SCREW, FLAT HD SOCKET, HEX	4	
4	1004276	SPACER, SPECIAL	3	
2	1004632	SPACER, SPECIAL	2	
1	1003156	CONNECTOR COVER PLATE	1	
				
X	X	PROOFED	REF	X
