0	DRAWING	TITLE	FIND
4	MS20426AD3-12	RIVET, SOLID, 100 DEGREE CSK HD	7
6	MS20426AD3-6	RIVET, SOLID, 100 DEGREE CSK HD	6
8	MS20426AD3-5	RIVET, SOLID, 100 DEGREE CSK HD	5
4	NAS687C-3	NUT, ANCHOR, ONE LUG, FLOATING	4
3	NAS686C-3	NUT, ANCHOR, TWO LUG, FLOATING	3
1	1007565-002	PLATE, ADAPTER	2
1	-001	PLATE, BOTTOM	1
			
		PROOFED	
