0	DRAWING	TITLE	FIND
1	6008100-001	HEADER	4
18	1010957-016	INSERT, SCREW THREAD, SELF LOCKING	3
34	-010	INSERT, SCREW THREAD, SELF LOCKING	2
10	-015	INSERT, SCREW THREAD, SELF LOCKING	1
			
		PROOFED	
