-11	DRAWING	TITLE	FIND	STRIKE
1	MS18035-1-2	STRAP, CABLE	8	
1.0	1010789-024	WIRE, INSULATED	7	
1.0	1010416-14	WIRE, INSULATED	6	X
1.0	1010789-017	WIRE, INSULATED	5	
AR	1012507-003	TAPE, LACING	4	
1	1006361-003	CONNECTOR, RECEPTACLE	3	
2.5	1006322-004	SLEEVING, INSULATION	2	
142.0	1010789-016	WIRE, INSULATED	1	
				
		PROOFED		
