FIND	0	DRAWING	TITLE
4	1	1021270	PLATE, MOUNTING TAB
3	2	MS20426AD4-3	RIVET, 100 DEGREE CSK
2	1	1021261	TAB, CATCH
1	1	1021260	SPRING, CATCH
			
			PROOFED
