FIND	0	DRAWING	TITLE
6			
5	1	1011805	RING,LOCKING
4	1	1011670	LENS, POSITIVE
3	1	1011807	SPACER, LENS
2	1	1011710	LENS, ASSY OF
1	1	1011803	HOUSING, TELESCOPE LENS
			
			PROOFED
