-011	FIND	DRAWING	TITLE
24	12	MS15795-805	WASHER, FLAT
24	11	NAS1352-06-8	SCREW, CAP SOCKET HEAD
1	10	1007484-011	BUFFER CIRCUIT
1	9	1007485-011	RELAY
1	8	1007523-011	RESOLVER DRIVE AMP
1	7	1007481-011	MOTOR DRIVE PREAMP
1	6	1007483-011	COSECANT GENERATOR
1	5	1007480-011	TWO-SPEED SWITCH
2	4	1007482-011	MOTOR DRIVE AMP
2	3	1007555-011	CDU D TO A CONVERTER
1	2	1007487-011	ZERO OPTICS
1	1	1021218-011	FRAME ASSY
			
			PROOFED
