FIND	0	DRAWING	TITLE
1	27.11"	MIL-W-16878 E26 BLACK	WIRE
2	37.36"	MIL-W-16878 E26 RED	WIRE
3	43.48"	MIL-W-16878 E26 BROWN	WIRE
4	13.12"	MIL-W-16878 E26 ORANGE	WIRE
5	13.62"	MIL-W-16878 E26 YELLOW	WIRE
6	15.62"	MIL-W-16878 E26 GREEN	WIRE
7	1	1010825-2	CONNECTOR, PLUG
8	76	1010738-5	CONTACT, PIN
9	1	1010717-1	TERMINAL LUG
10	AR	1012507-1	LACING TAPE
11	AR	1010702	TEFLON ETCHING SOLUTION
			
			PROOFED
