FIND	0	DRAWING	TITLE
4	1	6011091	SCREW, CAPTIVE, HEX SOC HD
3	1	6011123	LEVER, FOCUSING
2	1	6011814	LENS HOUSING & EYEGUARD ASSY
1	1	6011078	ADAPTER, HOUSING, EYEPIECE
			
			PROOFED
